YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2010-10-19,9:00,68.3,118.9,509,1378,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,297,24,564,27,89,24,332,10,770,16,47,10,-9900,99,-9900,99,-9900,99,3.5,3,0.090,1,0.046,1,0.280,51,0.18,0
2010-10-19,10:00,58.0,130.8,730,1378,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,445,24,618,27,118,24,517,10,860,16,62,10,-9900,99,-9900,99,-9900,99,3.4,51,0.090,1,0.046,1,0.280,51,0.18,0
2010-10-19,11:00,49.6,145.9,892,1378,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,600,24,770,27,102,24,657,10,905,16,72,10,-9900,99,-9900,99,-9900,99,3.4,51,0.090,1,0.046,1,0.280,51,0.18,0
2010-10-19,12:00,44.4,164.8,985,1378,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,723,24,743,27,192,24,738,10,925,16,77,10,-9900,99,-9900,99,-9900,99,3.3,3,0.090,1,0.046,1,0.281,51,0.18,0
2010-10-19,13:00,43.4,186.1,1001,1378,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,514,24,389,27,232,24,753,10,929,16,78,10,-9900,99,-9900,99,-9900,99,3.3,51,0.090,1,0.046,1,0.281,51,0.18,0
2010-10-19,14:00,46.9,206.3,941,1378,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,502,24,285,27,308,24,700,10,916,16,75,10,-9900,99,-9900,99,-9900,99,3.4,51,0.090,1,0.046,1,0.281,51,0.18,0
2010-10-19,15:00,54.1,223.0,807,1378,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,548,24,561,27,220,24,584,10,883,16,67,10,-9900,99,-9900,99,-9900,99,3.4,3,0.090,1,0.046,1,0.282,51,0.18,0
2010-10-19,16:00,63.7,236.2,610,1378,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,316,24,487,27,101,24,415,10,817,16,54,10,-9900,99,-9900,99,-9900,99,3.4,51,0.090,1,0.046,1,0.282,51,0.18,0
2010-10-19,17:00,74.7,246.7,362,1378,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,193,24,117,27,163,24,215,10,675,16,38,10,-9900,99,-9900,99,-9900,99,3.5,51,0.090,1,0.046,1,0.282,51,0.18,0
2010-10-19,18:00,85.3,254.8,91,1114,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,27,24,49,27,23,24,38,10,281,16,15,10,-9900,99,-9900,99,-9900,99,3.5,3,0.090,1,0.046,1,0.283,51,0.18,0
2010-10-19,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.4,51,0.090,1,0.046,1,0.283,51,0.18,0
2010-10-19,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.4,51,0.090,1,0.046,1,0.283,51,0.18,0
2010-10-19,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.3,3,0.090,1,0.046,1,0.284,51,0.18,0
2010-10-19,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.3,51,0.090,1,0.046,1,0.284,51,0.18,0
2010-10-19,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.3,51,0.090,1,0.046,1,0.284,51,0.18,0
2010-10-19,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.3,3,0.090,1,0.046,1,0.285,51,0.18,0
2010-10-20,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.3,51,0.090,1,0.046,1,0.285,2,0.18,0
2010-10-20,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.3,51,0.090,1,0.046,1,0.285,51,0.18,0
2010-10-20,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.3,3,0.090,1,0.046,1,0.285,51,0.18,0
2010-10-20,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.3,51,0.090,1,0.046,1,0.284,51,0.18,0
2010-10-20,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.3,51,0.090,1,0.046,1,0.284,51,0.18,0
2010-10-20,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.3,3,0.090,1,0.046,1,0.284,51,0.18,0
2010-10-20,7:00,87.9,103.6,19,517,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,3,24,15,27,3,24,6,10,97,16,3,10,-9900,99,-9900,99,-9900,99,3.1,51,0.090,1,0.039,1,0.284,51,0.18,0
2010-10-20,8:00,79.9,109.5,242,1379,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,95,24,70,27,83,24,130,10,579,16,28,10,-9900,99,-9900,99,-9900,99,2.9,51,0.090,1,0.039,1,0.283,51,0.18,0
2010-10-20,9:00,68.5,119.2,505,1379,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,270,24,511,27,83,24,333,10,789,16,44,10,-9900,99,-9900,99,-9900,99,2.7,3,0.090,1,0.039,1,0.283,51,0.18,0
2010-10-20,10:00,58.2,131.1,725,1379,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,424,24,521,27,151,24,520,10,879,16,58,10,-9900,99,-9900,99,-9900,99,2.6,51,0.090,1,0.039,1,0.283,51,0.18,0
2010-10-20,11:00,49.9,146.2,887,1379,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,542,24,582,27,167,24,662,10,924,16,67,10,-9900,99,-9900,99,-9900,99,2.4,51,0.090,1,0.039,1,0.283,51,0.18,0
2010-10-20,12:00,44.7,165.0,980,1379,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,697,24,763,27,155,24,745,10,947,16,73,10,-9900,99,-9900,99,-9900,99,2.3,3,0.090,1,0.039,1,0.282,51,0.18,0
2010-10-20,13:00,43.8,186.1,996,1379,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,592,24,545,27,198,24,760,10,951,16,73,10,-9900,99,-9900,99,-9900,99,2.2,51,0.090,1,0.039,1,0.282,51,0.18,0
2010-10-20,14:00,47.3,206.1,935,1379,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,644,24,793,27,107,24,707,10,940,16,70,10,-9900,99,-9900,99,-9900,99,2.2,51,0.090,1,0.039,1,0.282,51,0.18,0
2010-10-20,15:00,54.4,222.8,801,1379,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,490,24,473,27,216,24,591,10,909,16,63,10,-9900,99,-9900,99,-9900,99,2.1,3,0.090,1,0.039,1,0.282,51,0.18,0
2010-10-20,16:00,64.0,235.9,604,1379,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,344,24,647,27,61,24,421,10,846,16,50,10,-9900,99,-9900,99,-9900,99,2.0,51,0.090,1,0.039,1,0.281,51,0.18,0
2010-10-20,17:00,75.0,246.4,356,1379,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,137,24,194,27,86,24,218,10,706,16,35,10,-9900,99,-9900,99,-9900,99,1.9,51,0.090,1,0.039,1,0.281,51,0.18,0
2010-10-20,18:00,85.5,254.4,86,1092,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,34,24,168,27,20,24,38,10,300,16,14,10,-9900,99,-9900,99,-9900,99,1.8,3,0.090,1,0.039,1,0.281,51,0.18,0
2010-10-20,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.090,1,0.039,1,0.281,51,0.18,0
2010-10-20,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.090,1,0.039,1,0.280,51,0.18,0
2010-10-20,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.090,1,0.039,1,0.280,51,0.18,0
2010-10-20,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.090,1,0.039,1,0.280,51,0.18,0
2010-10-20,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.090,1,0.039,1,0.280,51,0.18,0
2010-10-20,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.090,1,0.039,1,0.279,51,0.18,0
2010-10-21,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,51,0.089,1,0.039,1,0.279,2,0.18,0
2010-10-21,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,51,0.089,1,0.039,1,0.279,51,0.18,0
2010-10-21,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,3,0.089,1,0.039,1,0.279,51,0.18,0
2010-10-21,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,51,0.089,1,0.039,1,0.279,51,0.18,0
2010-10-21,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,51,0.089,1,0.039,1,0.279,51,0.18,0
2010-10-21,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.7,3,0.089,1,0.039,1,0.279,51,0.18,0
2010-10-21,7:00,88.0,104.0,17,494,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,2,24,0,27,2,24,4,10,12,16,3,10,-9900,99,-9900,99,-9900,99,2.8,51,0.089,1,0.144,1,0.279,51,0.18,0
2010-10-21,8:00,80.1,109.8,238,1380,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,50,24,19,27,47,24,105,10,319,16,50,10,-9900,99,-9900,99,-9900,99,2.9,51,0.089,1,0.144,1,0.279,51,0.18,0
2010-10-21,9:00,68.7,119.5,501,1380,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,138,24,131,27,90,24,298,10,589,16,85,10,-9900,99,-9900,99,-9900,99,3.0,3,0.089,1,0.144,1,0.279,51,0.18,0
2010-10-21,10:00,58.5,131.4,721,1380,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,168,24,127,27,102,24,485,10,714,16,112,10,-9900,99,-9900,99,-9900,99,3.1,51,0.089,1,0.144,1,0.278,51,0.18,0
2010-10-21,11:00,50.2,146.5,882,1380,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,301,24,66,27,258,24,626,10,776,16,130,10,-9900,99,-9900,99,-9900,99,3.3,51,0.089,1,0.144,1,0.278,51,0.18,0
2010-10-21,12:00,45.1,165.2,974,1380,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,320,24,77,27,265,24,707,10,803,16,140,10,-9900,99,-9900,99,-9900,99,3.4,3,0.089,1,0.144,1,0.278,51,0.18,0
2010-10-21,13:00,44.1,186.1,991,1380,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,446,24,202,27,300,24,721,10,808,16,141,10,-9900,99,-9900,99,-9900,99,3.5,51,0.089,1,0.144,1,0.278,51,0.18,0
2010-10-21,14:00,47.6,206.0,930,1380,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,213,24,1,27,212,24,667,10,789,16,135,10,-9900,99,-9900,99,-9900,99,3.5,51,0.089,1,0.144,1,0.278,51,0.18,0
2010-10-21,15:00,54.7,222.6,796,1380,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,388,24,237,27,251,24,548,10,742,16,121,10,-9900,99,-9900,99,-9900,99,3.6,3,0.089,1,0.144,1,0.278,51,0.18,0
2010-10-21,16:00,64.3,235.7,598,1380,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,269,24,84,27,232,24,378,10,649,16,97,10,-9900,99,-9900,99,-9900,99,3.4,51,0.089,1,0.144,1,0.278,51,0.18,0
2010-10-21,17:00,75.2,246.2,351,1380,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,83,24,51,27,70,24,181,10,457,16,65,10,-9900,99,-9900,99,-9900,99,3.3,51,0.089,1,0.144,1,0.278,51,0.18,0
2010-10-21,18:00,85.6,254.1,82,1069,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,21,24,18,27,20,24,26,10,85,16,20,10,-9900,99,-9900,99,-9900,99,3.2,3,0.089,1,0.144,1,0.278,51,0.18,0
2010-10-21,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.3,51,0.089,1,0.144,1,0.278,51,0.18,0
2010-10-21,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.3,51,0.089,1,0.144,1,0.278,51,0.18,0
2010-10-21,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.3,3,0.089,1,0.144,1,0.278,51,0.18,0
2010-10-21,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.3,51,0.089,1,0.144,1,0.278,51,0.18,0
2010-10-21,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.3,51,0.089,1,0.144,1,0.278,51,0.18,0
2010-10-21,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.3,3,0.089,1,0.144,1,0.278,51,0.18,0
2010-10-22,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.3,51,0.088,1,0.144,1,0.278,51,0.18,0
2010-10-22,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.2,51,0.088,1,0.144,1,0.277,51,0.18,0
2010-10-22,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.1,3,0.088,1,0.144,1,0.277,51,0.18,0
2010-10-22,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.0,51,0.088,1,0.144,1,0.277,51,0.18,0
2010-10-22,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.0,51,0.088,1,0.144,1,0.277,51,0.18,0
2010-10-22,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.0,3,0.088,1,0.144,1,0.277,51,0.18,0
2010-10-22,7:00,88.0,104.4,16,472,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,5,24,6,27,5,24,5,10,74,16,3,10,-9900,99,-9900,99,-9900,99,2.9,51,0.088,1,0.048,1,0.277,51,0.18,0
2010-10-22,8:00,80.2,110.2,234,1381,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,56,24,61,27,46,24,122,10,544,16,30,10,-9900,99,-9900,99,-9900,99,2.9,51,0.088,1,0.048,1,0.277,51,0.18,0
2010-10-22,9:00,68.9,119.9,496,1381,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,87,24,0,27,87,24,323,10,767,16,48,10,-9900,99,-9900,99,-9900,99,2.8,3,0.088,1,0.048,1,0.277,51,0.18,0
2010-10-22,10:00,58.7,131.7,716,1381,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,132,24,0,27,132,24,508,10,859,16,62,10,-9900,99,-9900,99,-9900,99,2.9,51,0.088,1,0.048,1,0.277,51,0.18,0
2010-10-22,11:00,50.5,146.7,877,1381,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,488,24,433,27,213,24,647,10,905,16,72,10,-9900,99,-9900,99,-9900,99,2.9,51,0.088,1,0.048,1,0.277,51,0.18,0
2010-10-22,12:00,45.4,165.3,969,1381,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,460,24,234,27,295,24,727,10,925,16,78,10,-9900,99,-9900,99,-9900,99,3.0,3,0.088,1,0.048,1,0.277,51,0.18,0
2010-10-22,13:00,44.5,186.1,985,1381,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,498,24,306,27,280,24,741,10,928,16,79,10,-9900,99,-9900,99,-9900,99,3.0,51,0.088,1,0.048,1,0.277,51,0.18,0
2010-10-22,14:00,48.0,205.9,924,1381,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,372,24,137,27,280,24,687,10,914,16,75,10,-9900,99,-9900,99,-9900,99,3.1,51,0.088,1,0.048,1,0.277,51,0.18,0
2010-10-22,15:00,55.1,222.4,790,1381,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,361,24,472,27,91,24,570,10,879,16,67,10,-9900,99,-9900,99,-9900,99,3.2,3,0.088,1,0.048,1,0.277,51,0.18,0
2010-10-22,16:00,64.5,235.4,593,1381,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,224,24,185,27,145,24,401,10,808,16,54,10,-9900,99,-9900,99,-9900,99,3.3,51,0.088,1,0.048,1,0.277,51,0.18,0
2010-10-22,17:00,75.5,245.9,345,1381,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,154,24,147,27,117,24,202,10,657,16,37,10,-9900,99,-9900,99,-9900,99,3.5,51,0.088,1,0.048,1,0.277,51,0.18,0
2010-10-22,18:00,85.7,253.7,78,1047,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,11,24,0,27,11,24,32,10,244,16,14,10,-9900,99,-9900,99,-9900,99,3.7,3,0.088,1,0.048,1,0.276,51,0.18,0
2010-10-22,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.6,51,0.088,1,0.048,1,0.276,51,0.18,0
2010-10-22,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.5,51,0.088,1,0.048,1,0.276,51,0.18,0
2010-10-22,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.4,3,0.088,1,0.048,1,0.276,51,0.18,0
2010-10-22,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.3,51,0.088,1,0.048,1,0.276,51,0.18,0
2010-10-22,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.2,51,0.088,1,0.048,1,0.276,51,0.18,0
2010-10-22,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.1,3,0.088,1,0.048,1,0.276,51,0.18,0
2010-10-23,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.2,51,0.087,1,0.048,1,0.276,2,0.18,0
2010-10-23,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.4,51,0.087,1,0.048,1,0.276,51,0.18,0
2010-10-23,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.5,3,0.087,1,0.048,1,0.276,51,0.18,0
2010-10-23,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.4,51,0.087,1,0.048,1,0.275,51,0.18,0
2010-10-23,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.3,51,0.087,1,0.048,1,0.275,51,0.18,0
2010-10-23,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.2,3,0.087,1,0.048,1,0.275,51,0.18,0
2010-10-23,7:00,88.2,104.7,15,472,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,2,24,0,27,2,24,5,10,74,16,2,10,-9900,99,-9900,99,-9900,99,3.1,51,0.087,1,0.046,1,0.275,51,0.18,0
2010-10-23,8:00,80.4,110.5,230,1381,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,51,24,42,27,44,24,119,10,542,16,29,10,-9900,99,-9900,99,-9900,99,3.1,51,0.087,1,0.046,1,0.275,51,0.18,0
2010-10-23,9:00,69.1,120.2,492,1381,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,103,24,0,27,103,24,319,10,766,16,46,10,-9900,99,-9900,99,-9900,99,3.1,3,0.087,1,0.046,1,0.274,51,0.18,0
2010-10-23,10:00,59.0,132.0,711,1381,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,157,24,0,27,157,24,501,10,856,16,61,10,-9900,99,-9900,99,-9900,99,3.4,51,0.087,1,0.046,1,0.274,51,0.18,0
2010-10-23,11:00,50.8,147.0,872,1381,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,197,24,0,27,197,24,638,10,898,16,71,10,-9900,99,-9900,99,-9900,99,3.7,51,0.087,1,0.046,1,0.274,51,0.18,0
2010-10-23,12:00,45.7,165.5,964,1381,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,220,24,0,27,220,24,715,10,915,16,76,10,-9900,99,-9900,99,-9900,99,4.0,3,0.087,1,0.046,1,0.274,51,0.18,0
2010-10-23,13:00,44.8,186.1,980,1381,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,223,25,0,28,223,25,729,10,919,16,77,10,-9900,99,-9900,99,-9900,99,4.0,51,0.087,1,0.046,1,0.274,51,0.18,0
2010-10-23,14:00,48.3,205.8,919,1381,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,208,24,0,27,208,24,676,10,906,16,74,10,-9900,99,-9900,99,-9900,99,4.0,51,0.087,1,0.046,1,0.274,51,0.18,0
2010-10-23,15:00,55.4,222.2,785,1381,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,176,24,0,27,176,24,561,10,873,16,65,10,-9900,99,-9900,99,-9900,99,4.0,3,0.087,1,0.046,1,0.273,51,0.18,0
2010-10-23,16:00,64.8,235.2,587,1381,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,127,25,0,28,127,25,395,10,806,16,53,10,-9900,99,-9900,99,-9900,99,3.7,51,0.087,1,0.046,1,0.273,51,0.18,0
2010-10-23,17:00,75.7,245.6,340,1381,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,67,24,0,27,67,24,198,10,658,16,36,10,-9900,99,-9900,99,-9900,99,3.4,51,0.087,1,0.046,1,0.273,51,0.18,0
2010-10-23,18:00,85.8,253.4,74,1025,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,31,24,208,27,16,24,30,10,241,16,13,10,-9900,99,-9900,99,-9900,99,3.2,3,0.087,1,0.046,1,0.273,51,0.18,0
